geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TE2G31810,5408.564515,0.479072383,0.065510913,7.312863795,2.62E-13,7.71E-13
TE1G34850,391.4766661,0.865913956,0.118415704,7.312492553,2.62E-13,7.73E-13
TE3G10260,1850.243989,-0.719296972,0.098378537,-7.311523384,2.64E-13,7.78E-13
TE4G20840,35.07198812,3.700864292,0.506459386,7.30732689,2.73E-13,8.03E-13
TE4G07210,395.2343663,-0.898947051,0.123035941,-7.306377688,2.74E-13,8.08E-13
TE2G39070,172.6810195,-1.288060091,0.176334558,-7.304637875,2.78E-13,8.18E-13
TE2G35260,363.054514,1.014941148,0.138998791,7.301798369,2.84E-13,8.36E-13
TE2G01520,81.05312291,-1.941919134,0.265953342,-7.301728649,2.84E-13,8.36E-13
TE4G31290,1223.317312,-0.631939153,0.086565514,-7.300125907,2.87E-13,8.46E-13
TE4G36740,1555.426937,0.56368095,0.077237244,7.298045825,2.92E-13,8.59E-13
TE3G35530,248.7151898,1.086296171,0.148868265,7.29702986,2.94E-13,8.65E-13
TE3G10950,1616.262818,0.545388606,0.074764843,7.294720135,2.99E-13,8.80E-13
TE4G22950,2401.795963,0.500866905,0.068663629,7.29450092,3.00E-13,8.81E-13
TE1G51110,128.6759357,-1.54735745,0.212251979,-7.29019092,3.10E-13,9.09E-13
TE3G26580,66.62792701,-2.234825022,0.30662874,-7.288374268,3.14E-13,9.22E-13
TE4G19150,87.67874689,1.998806277,0.274364409,7.285224351,3.21E-13,9.43E-13
TE4G02390,1159.200648,0.69581402,0.095511982,7.285096671,3.21E-13,9.44E-13
TE1G14230,974.0275052,-0.613191301,0.084172999,-7.284893073,3.22E-13,9.45E-13
TE3G35820,33.3724432,3.752210328,0.515431745,7.279742397,3.34E-13,9.82E-13
TE1G41550,517.5126106,-0.803207715,0.110342029,-7.279254555,3.36E-13,9.85E-13
TE1G52670,56.81991448,-2.376936643,0.326703271,-7.275521407,3.45E-13,1.01E-12
TE4G06470,245.7168469,1.080675797,0.148570425,7.273828522,3.49E-13,1.02E-12
TE4G32670,491.2035297,-0.849599093,0.116806948,-7.273532137,3.50E-13,1.03E-12
TE2G20500,109.7480245,1.615353624,0.222260678,7.267833611,3.65E-13,1.07E-12
TE3G23690,918.5604401,-0.631318756,0.086876585,-7.266845933,3.68E-13,1.08E-12
TE1G52720,35.12675384,-4.333358828,0.596378983,-7.266115931,3.70E-13,1.08E-12
TE4G09400,310.1760335,1.34437314,0.185051458,7.264861102,3.73E-13,1.09E-12
TE3G00380,37.25737156,-3.442743222,0.473939963,-7.26409142,3.76E-13,1.10E-12
TE4G08270,1394.435791,-0.558038614,0.076885494,-7.258048117,3.93E-13,1.15E-12
TE2G20700,9034.909533,0.405625068,0.055890332,7.257517529,3.94E-13,1.15E-12
TE4G28730,42.81810068,2.964802658,0.40866025,7.254932819,4.02E-13,1.18E-12
TE1G05110,62.14254695,2.324724531,0.320518647,7.253008692,4.08E-13,1.19E-12
TE4G29790,318.1322631,0.971688645,0.134030119,7.249778259,4.17E-13,1.22E-12
TE4G12950,426.8878595,0.846036702,0.116735523,7.247465737,4.25E-13,1.24E-12
TE2G23340,81.10822784,2.004902702,0.276648204,7.247119894,4.26E-13,1.25E-12
TE2G17700,65.4309521,7.619080718,1.051433352,7.246375344,4.28E-13,1.25E-12
TE3G06070,3455.241702,-0.521621234,0.072006686,-7.244066634,4.35E-13,1.27E-12
TE3G00070,32.33599736,4.055685722,0.560405884,7.237050563,4.59E-13,1.34E-12
TE4G06640,961.0209782,-0.638811005,0.088285764,-7.235719305,4.63E-13,1.35E-12
TE4G01600,370.395216,-0.875915212,0.12108911,-7.233641521,4.70E-13,1.37E-12
TE2G40830,42.84250622,-6.430357006,0.889566185,-7.228643707,4.88E-13,1.42E-12
TE2G15910,467.7381951,-0.833188021,0.11532949,-7.22441431,5.03E-13,1.47E-12
TE4G37030,1492.590516,0.666888028,0.092341931,7.221941551,5.13E-13,1.50E-12
TE1G46960,259.0508616,-1.168820219,0.161874179,-7.220547641,5.18E-13,1.51E-12
TE3G19990,643.2486922,-0.701912953,0.097240739,-7.218301313,5.26E-13,1.54E-12
TE2G41030,33.01000661,3.824554835,0.530041486,7.215576402,5.37E-13,1.57E-12
TE1G11370,341.5413176,-1.040815217,0.144262914,-7.214710911,5.40E-13,1.58E-12
TE2G17080,80.41993263,1.955458308,0.271071865,7.213800335,5.44E-13,1.59E-12
TE3G12390,40.84001206,3.093025628,0.428784814,7.213468213,5.45E-13,1.59E-12
TE1G17120,74.20623152,-2.067145593,0.286609057,-7.212422433,5.50E-13,1.60E-12
TE1G22510,552.0869226,-1.151005398,0.159763964,-7.204411844,5.83E-13,1.70E-12
TE3G07880,2922.433354,-0.517303493,0.071825861,-7.202189947,5.93E-13,1.73E-12
